date,game_no,vis,home,,temp,wind_speed,conditions,percip
5/12/1990,0,KCA,CHA,330050KCACHA,47,20,night,drizzle
5/12/1990,0,CHN,CIN,330050CHNCIN,null,null,night,no precipitation
5/12/1990,0,MIL,MIN,330050MILMIN,null,null,in dome,null
5/12/1990,0,LAN,NYN,330050LANNYN,58,null,cloudy,no precipitation
5/12/1990,0,BAL,OAK,330050BALOAK,59,null,sunny,no precipitation
5/12/1990,0,SFN,PHI,330050SFNPHI,null,null,night,drizzle
5/12/1990,0,HOU,PIT,330050HOUPIT,null,null,unknown,null
5/12/1990,0,MON,SDN,330050MONSDN,65,0,night,no precipitation
5/12/1990,0,NYA,SEA,330050NYASEA,null,null,in dome,null
5/12/1990,0,ATL,SLN,330050ATLSLN,58,12,night,showers
5/12/1990,0,CLE,TEX,330050CLETEX,88,null,night,no precipitation
5/13/1990,0,BOS,ANA,330060BOSCAL,72,null,sunny,no precipitation
5/13/1990,0,KCA,CHA,330060KCACHA,54,12,sunny,no precipitation
5/13/1990,0,CHN,CIN,330060CHNCIN,null,null,cloudy,no precipitation
5/13/1990,0,TOR,DET,330060TORDET,52,null,overcast,no precipitation
5/13/1990,0,MIL,MIN,330060MILMIN,69,0,in dome,null
5/13/1990,0,BAL,OAK,330060BALOAK,66,10,sunny,no precipitation
5/13/1990,0,SFN,PHI,330060SFNPHI,65,5,cloudy,rain
5/13/1990,0,HOU,PIT,330060HOUPIT,54,15,night,no precipitation
5/13/1990,0,MON,SDN,330060MONSDN,65,9,sunny,no precipitation
5/13/1990,0,NYA,SEA,330060NYASEA,null,null,in dome,null
5/13/1990,0,ATL,SLN,330060ATLSLN,56,8,cloudy,no precipitation
5/13/1990,0,CLE,TEX,330060CLETEX,84,null,night,no precipitation
5/14/1990,0,CHN,ATL,330070CHNATL,null,null,night,no precipitation
5/14/1990,0,PIT,CIN,330070PITCIN,70,null,null,null
5/14/1990,0,TOR,DET,330070TORDET,62,null,null,null
5/14/1990,0,BOS,KCA,330070BOSKCA,68,null,night,no precipitation
5/14/1990,0,MON,LAN,330070MONLAN,null,null,null,no precipitation
5/14/1990,0,OAK,MIN,330070OAKMIN,null,null,in dome,null
5/14/1990,0,PHI,SDN,330070PHISDN,null,null,night,no precipitation
5/14/1990,0,NYN,SFN,330070NYNSFN,52,null,night,no precipitation
5/15/1990,0,CHN,ATL,330080CHNATL,null,null,night,no precipitation
5/15/1990,0,BAL,CHA,330080BALCHA,48,9,night,no precipitation
5/15/1990,0,PIT,CIN,330080PITCIN,60,null,night,rain
5/15/1990,0,OAK,CLE,330080OAKCLE,65,5,night,showers
5/15/1990,0,MON,LAN,330080MONLAN,68,5,night,no precipitation
5/15/1990,0,ANA,MIL,330080CALMIL,46,null,night,null
5/15/1990,0,MIN,NYA,330080MINNYA,null,null,night,no precipitation
5/15/1990,0,PHI,SDN,330080PHISDN,null,null,night,no precipitation
5/15/1990,0,NYN,SFN,330080NYNSFN,52,null,night,no precipitation
5/15/1990,0,HOU,SLN,330080HOUSLN,64,21,night,no precipitation
5/15/1990,0,DET,TEX,330080DETTEX,92,null,night,no precipitation
5/15/1990,0,SEA,TOR,330080SEATOR,null,null,night,no precipitation
5/16/1990,0,CHN,ATL,330090CHNATL,85,null,sunny,no precipitation
5/16/1990,0,BAL,CHA,330090BALCHA,72,18,night,no precipitation
5/16/1990,0,OAK,CLE,330090OAKCLE,72,null,night,no precipitation
5/16/1990,0,BOS,KCA,330090BOSKCA,62,null,night,no precipitation
5/16/1990,0,MON,LAN,330090MONLAN,71,5,night,no precipitation
5/16/1990,0,ANA,MIL,330090CALMIL,null,null,night,no precipitation
5/16/1990,0,PHI,SDN,330090PHISDN,80,null,sunny,no precipitation
5/16/1990,0,NYN,SFN,330090NYNSFN,60,null,sunny,no precipitation
5/16/1990,0,HOU,SLN,330090HOUSLN,69,8,cloudy,drizzle
5/16/1990,0,DET,TEX,330090DETTEX,92,17,night,no precipitation
5/16/1990,0,SEA,TOR,330090SEATOR,null,null,in dome,null
5/17/1990,0,PIT,ATL,330100PITATL,60,10,night,no precipitation
5/17/1990,0,BAL,CHA,330100BALCHA,60,36,night,no precipitation
5/17/1990,0,SLN,CIN,330100SLNCIN,null,null,night,no precipitation
5/17/1990,0,CHN,HOU,330100CHNHOU,null,null,in dome,null
5/17/1990,0,ANA,MIL,330100CALMIL,51,15,overcast,drizzle
5/17/1990,0,MIN,NYA,330100MINNYA,59,14,night,no precipitation
5/17/1990,0,DET,TEX,330100DETTEX,84,null,night,no precipitation
5/17/1990,0,SEA,TOR,330100SEATOR,70,null,in dome,null
5/18/1990,0,PIT,ATL,330110PITATL,null,null,night,no precipitation
5/18/1990,0,TEX,BAL,330110TEXBAL,73,15,night,no precipitation
5/18/1990,0,MIN,BOS,330110MINBOS,57,null,night,no precipitation
5/18/1990,0,DET,CHA,330110DETCHA,72,null,night,no precipitation
5/18/1990,0,SLN,CIN,330110SLNCIN,75,null,night,no precipitation
5/18/1990,0,SEA,CLE,330110SEACLE,null,null,null,no precipitation
5/18/1990,0,CHN,HOU,330110CHNHOU,null,null,in dome,null
5/18/1990,0,PHI,LAN,330110PHILAN,70,null,night,no precipitation
5/18/1990,0,OAK,MIL,330110OAKMIL,68,null,night,no precipitation
5/18/1990,0,KCA,NYA,330110KCANYA,65,null,night,no precipitation
5/18/1990,0,NYN,SDN,330110NYNSDN,62,0,night,no precipitation
5/18/1990,0,MON,SFN,330110MONSFN,null,null,night,no precipitation
5/18/1990,0,ANA,TOR,330110CALTOR,null,null,in dome,null
5/19/1990,0,PIT,ATL,330120PITATL,null,null,night,no precipitation
5/19/1990,0,TEX,BAL,330120TEXBAL,77,9,night,no precipitation
5/19/1990,0,MIN,BOS,330120MINBOS,63,null,null,null
5/19/1990,0,DET,CHA,330120DETCHA,68,null,night,no precipitation
5/19/1990,0,SLN,CIN,330120SLNCIN,null,null,night,no precipitation
5/19/1990,0,SEA,CLE,330120SEACLE,54,5,overcast,no precipitation
5/19/1990,0,CHN,HOU,330120CHNHOU,72,null,in dome,null
5/19/1990,0,PHI,LAN,330120PHILAN,null,null,night,no precipitation
5/19/1990,0,OAK,MIL,330120OAKMIL,46,13,night,rain
5/19/1990,0,KCA,NYA,330120KCANYA,69,15,sunny,no precipitation
5/19/1990,0,NYN,SDN,330120NYNSDN,60,null,night,no precipitation
5/19/1990,0,MON,SFN,330120MONSFN,null,null,cloudy,no precipitation
5/19/1990,0,ANA,TOR,330120CALTOR,70,null,in dome,null
5/20/1990,0,PIT,ATL,330130PITATL,79,null,cloudy,no precipitation
5/20/1990,0,TEX,BAL,330130TEXBAL,77,8,cloudy,no precipitation
5/20/1990,0,MIN,BOS,330130MINBOS,49,null,cloudy,drizzle
5/20/1990,0,DET,CHA,330130DETCHA,65,null,overcast,no precipitation
5/20/1990,0,SLN,CIN,330130SLNCIN,78,null,overcast,no precipitation
5/20/1990,0,SEA,CLE,330130SEACLE,74,5,cloudy,no precipitation
5/20/1990,0,CHN,HOU,330130CHNHOU,72,null,in dome,null
5/20/1990,0,PHI,LAN,330130PHILAN,null,null,null,no precipitation
5/20/1990,0,OAK,MIL,330130OAKMIL,47,15,overcast,null
5/20/1990,0,KCA,NYA,330130KCANYA,50,null,night,no precipitation
5/20/1990,0,NYN,SDN,330130NYNSDN,70,null,sunny,no precipitation
5/20/1990,0,MON,SFN,330130MONSFN,null,null,unknown,null
5/20/1990,0,ANA,TOR,330130CALTOR,70,null,in dome,null
5/21/1990,0,SLN,ATL,330140SLNATL,null,null,night,no precipitation
5/21/1990,0,MIN,BAL,330140MINBAL,57,null,night,no precipitation
5/21/1990,0,TEX,BOS,330140TEXBOS,46,null,night,no precipitation
5/21/1990,0,CIN,CHN,330140CINCHN,null,null,night,no precipitation
5/21/1990,0,ANA,CLE,330140CALCLE,53,null,night,null
5/21/1990,0,KCA,DET,330140KCADET,58,10,cloudy,no precipitation
5/21/1990,0,PIT,HOU,330140PITHOU,null,null,in dome,null
5/21/1990,0,NYN,LAN,330140NYNLAN,70,null,night,no precipitation
5/21/1990,0,SEA,MIL,330140SEAMIL,null,null,null,no precipitation
5/21/1990,0,CHA,NYA,330140CHANYA,44,null,night,no precipitation
5/21/1990,0,PHI,SFN,330140PHISFN,null,null,night,drizzle
5/21/1990,0,OAK,TOR,330140OAKTOR,null,null,in dome,null
5/22/1990,0,SLN,ATL,330150SLNATL,null,null,night,no precipitation
5/22/1990,0,MIN,BAL,330150MINBAL,63,null,night,no precipitation
5/22/1990,0,TEX,BOS,330150TEXBOS,51,null,night,no precipitation
5/22/1990,0,CIN,CHN,330150CINCHN,54,18,sunny,no precipitation
5/22/1990,0,ANA,CLE,330150CALCLE,50,null,sunny,no precipitation
5/22/1990,0,KCA,DET,330150KCADET,55,null,night,no precipitation
5/22/1990,0,PIT,HOU,330150PITHOU,null,null,in dome,null
5/22/1990,0,NYN,LAN,330150NYNLAN,70,null,sunny,no precipitation
5/22/1990,0,SEA,MIL,330150SEAMIL,62,7,sunny,no precipitation
5/22/1990,0,SDN,MON,330150SDNMON,null,null,in dome,null
5/22/1990,0,CHA,NYA,330150CHANYA,null,null,night,no precipitation
5/22/1990,0,PHI,SFN,330150PHISFN,60,null,sunny,no precipitation
5/22/1990,0,OAK,TOR,330150OAKTOR,70,null,in dome,null
5/23/1990,0,CHA,BAL,330160CHABAL,71,12,night,no precipitation
5/23/1990,0,KCA,BOS,330160KCABOS,50,5,night,no precipitation
5/23/1990,0,TOR,ANA,330160TORCAL,69,10,night,no precipitation
5/23/1990,0,LAN,CHN,330160LANCHN,55,7,overcast,no precipitation
5/23/1990,0,TEX,DET,330160TEXDET,62,null,night,no precipitation
5/23/1990,0,PIT,HOU,330160PITHOU,null,null,in dome,null
5/23/1990,0,NYA,MIN,330160NYAMIN,null,null,in dome,null
5/23/1990,0,SDN,MON,330160SDNMON,null,0,in dome,null
5/23/1990,0,MIL,OAK,330160MILOAK,60,10,night,no precipitation
5/23/1990,0,CLE,SEA,330160CLESEA,null,0,in dome,null
5/23/1990,0,SFN,SLN,330160SFNSLN,70,16,night,no precipitation
5/24/1990,0,CHA,BAL,330170CHABAL,73,8,night,no precipitation
5/24/1990,0,KCA,BOS,330170KCABOS,50,12,sunny,no precipitation
5/24/1990,0,TOR,ANA,330170TORCAL,null,null,night,no precipitation
5/24/1990,0,LAN,CHN,330170LANCHN,59,9,null,null
5/24/1990,0,TEX,DET,330170TEXDET,64,null,night,no precipitation
5/24/1990,0,NYA,MIN,330170NYAMIN,68,null,in dome,null
5/24/1990,0,CIN,MON,330170CINMON,null,null,in dome,null
5/24/1990,0,SDN,NYN,330170SDNNYN,67,null,night,no precipitation
5/24/1990,0,MIL,OAK,330170MILOAK,61,6,null,null
5/24/1990,0,ATL,PHI,330170ATLPHI,61,8,night,no precipitation
5/24/1990,0,CLE,SEA,330170CLESEA,null,null,in dome,null
5/24/1990,0,SFN,SLN,330170SFNSLN,75,5,cloudy,null
5/25/1990,0,MIL,ANA,330180MILCAL,64,null,night,no precipitation
5/25/1990,0,CHA,DET,330180CHADET,null,null,night,null
5/25/1990,0,NYA,KCA,330180NYAKCA,null,null,night,no precipitation
5/25/1990,0,BOS,MIN,330180BOSMIN,null,null,in dome,null
5/25/1990,0,CIN,MON,330180CINMON,null,null,night,no precipitation
5/25/1990,0,SDN,NYN,330180SDNNYN,69,null,night,no precipitation
5/25/1990,0,CLE,OAK,330180CLEOAK,58,14,night,drizzle
5/25/1990,0,ATL,PHI,330180ATLPHI,null,null,night,null
5/25/1990,0,SFN,PIT,330180SFNPIT,64,null,night,drizzle
5/25/1990,0,TOR,SEA,330180TORSEA,null,null,in dome,null
5/25/1990,0,LAN,SLN,330180LANSLN,84,null,cloudy,null
5/25/1990,0,BAL,TEX,330180BALTEX,95,15,night,no precipitation
5/26/1990,0,MIL,ANA,330190MILCAL,null,null,night,null
5/26/1990,1,HOU,CHN,330191HOUCHN,65,null,cloudy,no precipitation
5/26/1990,2,HOU,CHN,330192HOUCHN,65,null,overcast,no precipitation
5/26/1990,0,CHA,DET,330190CHADET,null,null,null,no precipitation
5/26/1990,0,NYA,KCA,330190NYAKCA,67,5,night,no precipitation
5/26/1990,0,BOS,MIN,330190BOSMIN,null,null,in dome,null
5/26/1990,0,CIN,MON,330190CINMON,null,null,in dome,null
5/26/1990,0,SDN,NYN,330190SDNNYN,null,null,night,no precipitation
5/26/1990,0,CLE,OAK,330190CLEOAK,null,null,sunny,no precipitation
5/26/1990,0,ATL,PHI,330190ATLPHI,56,null,night,drizzle
5/26/1990,0,SFN,PIT,330190SFNPIT,63,null,overcast,null
5/26/1990,0,TOR,SEA,330190TORSEA,null,null,in dome,null
5/26/1990,0,LAN,SLN,330190LANSLN,73,6,night,no precipitation
5/26/1990,0,BAL,TEX,330190BALTEX,88,10,night,no precipitation
5/27/1990,0,MIL,ANA,330200MILCAL,68,null,sunny,no precipitation
5/27/1990,0,HOU,CHN,330200HOUCHN,60,null,sunny,no precipitation
5/27/1990,0,CHA,DET,330200CHADET,null,null,sunny,no precipitation
5/27/1990,0,NYA,KCA,330200NYAKCA,65,10,overcast,no precipitation
5/27/1990,0,BOS,MIN,330200BOSMIN,null,null,in dome,null
5/27/1990,0,CIN,MON,330200CINMON,null,null,in dome,null
5/27/1990,0,SDN,NYN,330200SDNNYN,72,null,sunny,no precipitation
5/27/1990,0,ATL,PHI,330200ATLPHI,75,null,sunny,no precipitation
5/27/1990,0,SFN,PIT,330200SFNPIT,65,null,overcast,no precipitation
5/27/1990,0,TOR,SEA,330200TORSEA,null,null,in dome,null
5/27/1990,0,LAN,SLN,330200LANSLN,71,null,cloudy,null
5/27/1990,0,BAL,TEX,330200BALTEX,86,15,sunny,rain
5/28/1990,0,MON,ATL,330210MONATL,null,null,cloudy,rain
5/28/1990,0,CLE,ANA,330210CLECAL,70,20,sunny,no precipitation
5/28/1990,0,NYA,CHA,330210NYACHA,55,null,night,no precipitation
5/28/1990,0,SFN,CHN,330210SFNCHN,null,14,null,null
5/28/1990,0,SLN,HOU,330210SLNHOU,null,null,in dome,null
5/28/1990,0,DET,KCA,330210DETKCA,72,null,night,no precipitation
5/28/1990,0,BAL,MIN,330210BALMIN,null,null,in dome,null
5/28/1990,0,TOR,OAK,330210TOROAK,58,12,night,no precipitation
5/28/1990,0,SDN,PHI,330210SDNPHI,60,null,night,no precipitation
5/28/1990,0,LAN,PIT,330210LANPIT,65,null,overcast,no precipitation
5/28/1990,0,MIL,SEA,330210MILSEA,null,null,in dome,null
5/28/1990,0,BOS,TEX,330210BOSTEX,85,null,night,no precipitation
5/29/1990,0,CLE,ANA,330220CLECAL,69,10,night,no precipitation
5/29/1990,0,NYA,CHA,330220NYACHA,55,null,night,no precipitation
5/29/1990,0,SFN,CHN,330220SFNCHN,null,null,night,no precipitation
5/29/1990,0,NYN,CIN,330220NYNCIN,75,null,night,no precipitation
5/29/1990,0,SLN,HOU,330220SLNHOU,null,null,in dome,null
5/29/1990,0,DET,KCA,330220DETKCA,63,10,night,no precipitation
5/29/1990,0,BAL,MIN,330220BALMIN,null,null,in dome,null
5/29/1990,0,TOR,OAK,330220TOROAK,59,12,night,no precipitation
5/29/1990,0,LAN,PIT,330220LANPIT,60,null,night,no precipitation
5/29/1990,0,MIL,SEA,330220MILSEA,null,null,in dome,null
5/29/1990,0,BOS,TEX,330220BOSTEX,83,null,night,no precipitation
5/30/1990,0,MON,ATL,330230MONATL,80,null,sunny,no precipitation
5/30/1990,0,CLE,ANA,330230CLECAL,73,null,night,no precipitation
5/30/1990,0,NYA,CHA,330230NYACHA,56,null,night,no precipitation
5/30/1990,0,SFN,CHN,330230SFNCHN,53,8,sunny,no precipitation
5/30/1990,0,SLN,HOU,330230SLNHOU,null,null,in dome,null
5/30/1990,0,DET,KCA,330230DETKCA,55,12,night,no precipitation
5/30/1990,0,BAL,MIN,330230BALMIN,null,null,in dome,null
5/30/1990,0,TOR,OAK,330230TOROAK,58,null,overcast,showers
5/30/1990,0,SDN,PHI,330230SDNPHI,68,null,night,no precipitation
5/30/1990,0,LAN,PIT,330230LANPIT,64,14,sunny,no precipitation
5/30/1990,0,MIL,SEA,330230MILSEA,null,null,in dome,null
5/30/1990,0,BOS,TEX,330230BOSTEX,98,4,night,no precipitation
5/31/1990,0,MIN,CHA,330240MINCHA,70,9,night,no precipitation
5/31/1990,0,OAK,KCA,330240OAKKCA,null,null,null,no precipitation
5/31/1990,0,CIN,LAN,330240CINLAN,null,null,night,no precipitation
5/31/1990,0,ATL,SDN,330240ATLSDN,null,null,night,no precipitation
5/31/1990,0,HOU,SFN,330240HOUSFN,null,null,unknown,null
6/1/1990,0,MIN,CHA,330250MINCHA,85,null,night,no precipitation
6/1/1990,0,BOS,CLE,330250BOSCLE,70,null,night,no precipitation
6/1/1990,0,OAK,KCA,330250OAKKCA,75,20,night,no precipitation
6/1/1990,0,CIN,LAN,330250CINLAN,null,null,night,no precipitation
6/1/1990,0,BAL,NYA,330250BALNYA,76,null,night,no precipitation
6/1/1990,0,NYN,PHI,330250NYNPHI,null,null,night,no precipitation
6/1/1990,0,MON,PIT,330250MONPIT,null,null,unknown,null
6/1/1990,0,ATL,SDN,330250ATLSDN,null,null,night,no precipitation
6/1/1990,0,DET,SEA,330250DETSEA,null,null,in dome,null
6/1/1990,0,HOU,SFN,330250HOUSFN,null,null,night,no precipitation
6/1/1990,0,CHN,SLN,330250CHNSLN,82,14,night,no precipitation
6/1/1990,0,ANA,TEX,330250CALTEX,81,10,night,no precipitation
6/1/1990,0,MIL,TOR,330250MILTOR,null,null,in dome,null
6/2/1990,0,MIN,CHA,330260MINCHA,85,32,night,no precipitation
6/2/1990,0,BOS,CLE,330260BOSCLE,69,null,night,rain
6/2/1990,0,OAK,KCA,330260OAKKCA,75,null,night,no precipitation
6/2/1990,0,CIN,LAN,330260CINLAN,null,null,unknown,null
6/2/1990,0,BAL,NYA,330260BALNYA,80,null,night,no precipitation
6/2/1990,0,NYN,PHI,330260NYNPHI,78,null,night,no precipitation
6/2/1990,0,MON,PIT,330260MONPIT,70,null,cloudy,drizzle
6/2/1990,0,ATL,SDN,330260ATLSDN,null,null,night,no precipitation
6/2/1990,0,DET,SEA,330260DETSEA,null,null,in dome,null
6/2/1990,0,HOU,SFN,330260HOUSFN,null,null,sunny,no precipitation
6/2/1990,0,CHN,SLN,330260CHNSLN,82,23,night,no precipitation
6/2/1990,0,ANA,TEX,330260CALTEX,79,null,night,no precipitation
6/2/1990,0,MIL,TOR,330260MILTOR,null,null,in dome,null
6/3/1990,0,MIN,CHA,330270MINCHA,55,21,night,no precipitation
6/3/1990,0,BOS,CLE,330270BOSCLE,72,null,sunny,no precipitation
6/3/1990,0,OAK,KCA,330270OAKKCA,73,30,sunny,no precipitation
6/3/1990,0,CIN,LAN,330270CINLAN,90,null,sunny,no precipitation
6/3/1990,0,BAL,NYA,330270BALNYA,74,null,cloudy,no precipitation
6/3/1990,0,NYN,PHI,330270NYNPHI,70,5,overcast,no precipitation
6/3/1990,0,MON,PIT,330270MONPIT,77,21,sunny,no precipitation
6/3/1990,0,ATL,SDN,330270ATLSDN,75,null,sunny,no precipitation
6/3/1990,0,DET,SEA,330270DETSEA,null,null,in dome,null
6/3/1990,0,HOU,SFN,330270HOUSFN,75,0,sunny,no precipitation
6/3/1990,0,CHN,SLN,330270CHNSLN,null,null,unknown,null
6/3/1990,0,ANA,TEX,330270CALTEX,77,10,night,no precipitation
6/3/1990,0,MIL,TOR,330270MILTOR,null,null,in dome,null
6/4/1990,0,NYA,BOS,330280NYABOS,null,null,night,no precipitation
6/4/1990,0,ATL,LAN,330280ATLLAN,null,null,night,no precipitation
6/4/1990,0,BAL,MIL,330280BALMIL,62,10,night,no precipitation
6/4/1990,0,MON,NYN,330280MONNYN,65,null,night,no precipitation
6/4/1990,0,CHN,PIT,330280CHNPIT,null,null,night,no precipitation
6/4/1990,0,HOU,SDN,330280HOUSDN,70,0,night,no precipitation
6/4/1990,0,CIN,SFN,330280CINSFN,null,null,night,no precipitation
6/4/1990,0,PHI,SLN,330280PHISLN,62,7,night,no precipitation
6/4/1990,0,ANA,TEX,330280CALTEX,87,5,night,no precipitation
6/5/1990,0,NYA,BOS,330290NYABOS,55,null,night,no precipitation
6/5/1990,0,SEA,CHA,330290SEACHA,57,8,night,no precipitation
6/5/1990,0,DET,CLE,330290DETCLE,58,null,night,no precipitation
6/5/1990,0,ANA,KCA,330290CALKCA,85,0,night,no precipitation
6/5/1990,0,ATL,LAN,330290ATLLAN,78,78,night,null
6/5/1990,0,BAL,MIL,330290BALMIL,63,null,null,null
6/5/1990,0,MON,NYN,330290MONNYN,71,13,night,no precipitation
6/5/1990,0,CHN,PIT,330290CHNPIT,null,null,night,no precipitation
6/5/1990,0,HOU,SDN,330290HOUSDN,70,0,night,no precipitation
6/5/1990,0,CIN,SFN,330290CINSFN,68,null,night,no precipitation
6/5/1990,0,PHI,SLN,330290PHISLN,null,null,night,no precipitation
6/5/1990,0,OAK,TEX,330290OAKTEX,95,25,night,no precipitation
6/5/1990,0,MIN,TOR,330290MINTOR,null,null,night,no precipitation
6/6/1990,0,NYA,BOS,330300NYABOS,60,null,night,no precipitation
6/6/1990,0,SEA,CHA,330300SEACHA,80,null,night,no precipitation
6/6/1990,0,DET,CLE,330300DETCLE,70,12,night,no precipitation
6/6/1990,0,ANA,KCA,330300CALKCA,75,17,night,no precipitation
6/6/1990,0,ATL,LAN,330300ATLLAN,72,3,night,null
6/6/1990,0,BAL,MIL,330300BALMIL,75,10,overcast,no precipitation
6/6/1990,0,MON,NYN,330300MONNYN,67,null,night,no precipitation
6/6/1990,0,CHN,PIT,330300CHNPIT,80,7,cloudy,rain
6/6/1990,0,HOU,SDN,330300HOUSDN,80,0,sunny,no precipitation
6/6/1990,0,CIN,SFN,330300CINSFN,70,null,overcast,drizzle
6/6/1990,0,PHI,SLN,330300PHISLN,null,null,night,showers
6/6/1990,0,OAK,TEX,330300OAKTEX,92,18,night,no precipitation
6/6/1990,0,MIN,TOR,330300MINTOR,null,null,sunny,no precipitation
6/7/1990,0,NYA,BOS,330310NYABOS,80,null,night,no precipitation
6/7/1990,0,SEA,CHA,330310SEACHA,70,18,cloudy,no precipitation
6/7/1990,0,PHI,CHN,330310PHICHN,null,null,night,drizzle
6/7/1990,0,DET,CLE,330310DETCLE,66,10,night,null
6/7/1990,0,CIN,HOU,330310CINHOU,null,0,in dome,null
6/7/1990,0,ANA,KCA,330310CALKCA,82,0,cloudy,no precipitation
6/7/1990,0,BAL,MIL,330310BALMIL,80,null,null,null
6/7/1990,0,SLN,MON,330310SLNMON,70,0,in dome,null
6/7/1990,0,PIT,NYN,330310PITNYN,71,null,night,no precipitation
6/7/1990,0,OAK,TEX,330310OAKTEX,90,null,night,no precipitation
6/7/1990,0,MIN,TOR,330310MINTOR,73,6,night,no precipitation
6/8/1990,0,SFN,ATL,330320SFNATL,93,null,night,no precipitation
6/8/1990,0,NYA,BAL,330320NYABAL,80,null,night,rain
6/8/1990,0,CLE,BOS,330320CLEBOS,69,null,night,drizzle
6/8/1990,0,TEX,ANA,330320TEXCAL,85,0,night,no precipitation
6/8/1990,0,PHI,CHN,330320PHICHN,75,12,sunny,no precipitation
6/8/1990,1,SEA,DET,330321SEADET,79,6,overcast,no precipitation
6/8/1990,2,SEA,DET,330322SEADET,76,null,night,no precipitation
6/8/1990,0,CIN,HOU,330320CINHOU,null,0,in dome,null
6/8/1990,0,TOR,MIL,330320TORMIL,70,7,night,no precipitation
6/8/1990,0,CHA,MIN,330320CHAMIN,null,0,in dome,null
6/8/1990,0,SLN,MON,330320SLNMON,70,0,in dome,null
6/8/1990,0,PIT,NYN,330320PITNYN,73,null,night,showers
6/8/1990,0,KCA,OAK,330320KCAOAK,75,null,night,no precipitation
6/8/1990,0,LAN,SDN,330320LANSDN,null,null,night,no precipitation
6/9/1990,0,SFN,ATL,330330SFNATL,null,null,unknown,null
6/9/1990,0,NYA,BAL,330330NYABAL,75,null,night,no precipitation
6/9/1990,0,CLE,BOS,330330CLEBOS,75,null,overcast,no precipitation
6/9/1990,0,TEX,ANA,330330TEXCAL,80,7,night,no precipitation
6/9/1990,0,PHI,CHN,330330PHICHN,75,15,sunny,no precipitation
6/9/1990,0,SEA,DET,330330SEADET,74,12,night,no precipitation
6/9/1990,0,CIN,HOU,330330CINHOU,null,0,in dome,null
6/9/1990,0,TOR,MIL,330330TORMIL,73,10,night,no precipitation
6/9/1990,0,CHA,MIN,330330CHAMIN,null,0,in dome,null
6/9/1990,0,SLN,MON,330330SLNMON,70,0,in dome,null
6/9/1990,0,PIT,NYN,330330PITNYN,null,null,night,no precipitation
6/9/1990,0,KCA,OAK,330330KCAOAK,75,null,sunny,no precipitation
6/9/1990,0,LAN,SDN,330330LANSDN,70,0,night,no precipitation
6/10/1990,0,SFN,ATL,330340SFNATL,null,null,sunny,no precipitation
6/10/1990,0,NYA,BAL,330340NYABAL,83,10,cloudy,no precipitation
6/10/1990,0,CLE,BOS,330340CLEBOS,70,null,overcast,no precipitation
6/10/1990,0,TEX,ANA,330340TEXCAL,84,11,overcast,no precipitation
6/10/1990,0,PHI,CHN,330340PHICHN,null,null,sunny,no precipitation
6/10/1990,0,SEA,DET,330340SEADET,65,10,cloudy,no precipitation
6/10/1990,0,CIN,HOU,330340CINHOU,null,null,in dome,null
6/10/1990,0,TOR,MIL,330340TORMIL,60,null,night,no precipitation
6/10/1990,0,CHA,MIN,330340CHAMIN,81,0,in dome,null
6/10/1990,0,SLN,MON,330340SLNMON,70,0,in dome,null
6/10/1990,0,PIT,NYN,330340PITNYN,84,null,sunny,no precipitation
6/10/1990,0,KCA,OAK,330340KCAOAK,71,20,sunny,no precipitation
6/10/1990,0,LAN,SDN,330340LANSDN,70,15,cloudy,drizzle
6/11/1990,0,SFN,ATL,330350SFNATL,null,null,unknown,null
6/11/1990,0,CLE,BOS,330350CLEBOS,57,null,overcast,drizzle
6/11/1990,0,KCA,ANA,330350KCACAL,null,null,unknown,null
6/11/1990,0,NYN,CHN,330350NYNCHN,null,null,night,no precipitation
6/11/1990,0,LAN,HOU,330350LANHOU,null,0,in dome,null
6/11/1990,0,TOR,MIL,330350TORMIL,71,null,night,null
6/11/1990,0,TEX,OAK,330350TEXOAK,65,null,night,no precipitation
6/11/1990,1,MON,PHI,330351MONPHI,null,null,cloudy,drizzle
6/11/1990,2,MON,PHI,330352MONPHI,null,null,unknown,null
6/11/1990,0,CHA,SEA,330350CHASEA,null,null,in dome,null
6/11/1990,0,PIT,SLN,330350PITSLN,83,13,night,no precipitation
6/12/1990,0,MIL,BAL,330360MILBAL,81,15,night,no precipitation
6/12/1990,0,KCA,ANA,330360KCACAL,75,0,night,no precipitation
6/12/1990,0,NYN,CHN,330360NYNCHN,76,26,sunny,no precipitation
6/12/1990,1,ATL,CIN,330361ATLCIN,null,null,sunny,no precipitation
6/12/1990,2,ATL,CIN,330362ATLCIN,null,null,night,no precipitation
6/12/1990,0,CLE,DET,330360CLEDET,71,null,night,no precipitation
6/12/1990,0,LAN,HOU,330360LANHOU,72,0,in dome,null
6/12/1990,0,TOR,MIN,330360TORMIN,null,0,in dome,null
6/12/1990,0,BOS,NYA,330360BOSNYA,65,null,night,no precipitation
6/12/1990,0,TEX,OAK,330360TEXOAK,66,8,sunny,no precipitation
